deviceValue,deviceParameter,deviceId,dateTime
29.22230342212698,Temperature,SBS05,2021-10-15 04:59:55
87.82268680561793,Flow,SBS04,2021-10-15 05:00:40
33.599395342202335,Temperature,SBS02,2021-10-15 05:00:45
93.20779691521203,Flow,SBS01,2021-10-15 05:00:50
82.80666294745782,Flow,SBS02,2021-10-15 05:01:00
94.35952003908852,Flow,SBS05,2021-10-15 05:01:05
81.36436706502508,Flow,SBS03,2021-10-15 05:01:20
32.97295712024403,Temperature,SBS03,2021-10-15 05:01:25
34.54822624717678,Temperature,SBS03,2021-10-15 05:01:35
96.17429735378911,Flow,SBS05,2021-10-15 05:01:40
15.528716005872356,Temperature,SBS05,2021-10-15 05:01:55
68.08466423211787,Flow,SBS04,2021-10-15 05:02:00
61.503677626940956,Flow,SBS04,2021-10-15 05:02:05
33.25567388538866,Temperature,SBS01,2021-10-15 05:02:10
21.238009317959833,Temperature,SBS05,2021-10-15 05:02:20
27.52233805394956,Temperature,SBS02,2021-10-15 05:02:35
28.506402886286764,Temperature,SBS03,2021-10-15 05:02:40
30.876587304472316,Temperature,SBS01,2021-10-15 05:02:45
93.39237129506412,Flow,SBS01,2021-10-15 05:02:50
95.91107571459813,Flow,SBS02,2021-10-15 05:03:00
28.920148333198984,Temperature,SBS02,2021-10-15 05:03:05
26.61787543169428,Temperature,SBS03,2021-10-15 05:03:10
68.70780582584405,Flow,SBS03,2021-10-15 05:03:45
73.43198609964726,Flow,SBS01,2021-10-15 05:03:50
29.873347729641083,Temperature,SBS01,2021-10-15 05:03:55
76.4054253037517,Flow,SBS03,2021-10-15 05:04:10
67.66795915146628,Flow,SBS01,2021-10-15 05:04:20
19.244623084484054,Temperature,SBS01,2021-10-15 05:04:25
27.843891019964634,Temperature,SBS01,2021-10-15 05:04:30
77.47149957899784,Flow,SBS01,2021-10-15 05:04:35
92.58694675823895,Flow,SBS03,2021-10-15 05:04:50
21.962966149233758,Temperature,SBS04,2021-10-15 05:05:00
75.06979259775025,Flow,SBS02,2021-10-15 05:05:05
73.3619658206493,Flow,SBS02,2021-10-15 05:05:10
91.97452514254871,Flow,SBS05,2021-10-15 05:05:15
85.39784866413068,Flow,SBS02,2021-10-15 05:05:20
94.58432990142407,Flow,SBS03,2021-10-15 05:08:25
75.8023557216772,Flow,SBS05,2021-10-15 05:08:30
15.204378157189641,Temperature,SBS01,2021-10-15 05:08:45
32.93793708180061,Temperature,SBS04,2021-10-15 05:08:55
27.0553669632984,Temperature,SBS03,2021-10-15 05:09:05
74.34578015170455,Flow,SBS04,2021-10-15 05:09:15
24.675970903632205,Temperature,SBS02,2021-10-15 05:09:45
27.748807748655814,Temperature,SBS02,2021-10-15 05:09:55
82.14060055667264,Flow,SBS03,2021-10-15 05:10:05
62.70200849153209,Flow,SBS02,2021-10-15 05:10:30
88.19243854130957,Flow,SBS03,2021-10-15 05:10:40
93.88065318435065,Flow,SBS05,2021-10-15 05:10:45
31.00288997618427,Temperature,SBS02,2021-10-15 05:11:00
68.41900259321014,Flow,SBS03,2021-10-15 05:11:20
31.68780845850401,Temperature,SBS02,2021-10-15 05:11:25
24.72355586595914,Temperature,SBS03,2021-10-15 05:11:35
32.21849106181421,Temperature,SBS05,2021-10-15 05:11:50
65.81701575695416,Flow,SBS05,2021-10-15 05:12:00
19.03397026827676,Temperature,SBS01,2021-10-15 05:12:05
93.25737196686248,Flow,SBS02,2021-10-15 05:12:10
72.80747438804804,Flow,SBS02,2021-10-15 05:12:20
32.19706896973227,Temperature,SBS02,2021-10-15 05:12:25
33.92513450499813,Temperature,SBS05,2021-10-15 05:12:40
65.32208089737509,Flow,SBS02,2021-10-15 05:12:45
30.754528485109876,Temperature,SBS01,2021-10-15 05:12:50
31.18944318472229,Temperature,SBS02,2021-10-15 05:13:10
28.499802686396748,Temperature,SBS03,2021-10-15 05:13:20
88.78013597067041,Flow,SBS01,2021-10-15 05:13:25
17.475919872499055,Temperature,SBS05,2021-10-15 05:13:35
27.86385603940127,Temperature,SBS04,2021-10-15 05:14:05
23.439555710732375,Temperature,SBS04,2021-10-15 05:14:10
99.08752087917435,Flow,SBS03,2021-10-15 05:14:20
24.702187435917722,Temperature,SBS01,2021-10-15 05:14:25
95.86074733256122,Flow,SBS01,2021-10-15 05:14:35
31.858259345633336,Temperature,SBS01,2021-10-15 05:14:40
75.93549832663625,Flow,SBS02,2021-10-15 05:14:45
34.35107354862174,Temperature,SBS02,2021-10-15 05:15:15
75.52030587226628,Flow,SBS05,2021-10-15 05:15:20
96.64731238509552,Flow,SBS02,2021-10-15 05:15:30
69.70446851185459,Flow,SBS05,2021-10-15 05:15:35
78.62210033592159,Flow,SBS05,2021-10-15 05:15:40
21.356567773290283,Temperature,SBS02,2021-10-15 05:15:45
98.25235945285483,Flow,SBS05,2021-10-15 05:16:16
15.422623748550123,Temperature,SBS02,2021-10-15 05:16:21
64.27292116263419,Flow,SBS01,2021-10-15 05:16:26
85.55782976815465,Flow,SBS04,2021-10-15 05:16:41
93.66350663098775,Flow,SBS04,2021-10-15 05:16:46
96.1979000005145,Flow,SBS03,2021-10-15 05:17:06
90.28620156769938,Flow,SBS02,2021-10-15 05:17:11
72.02796372558488,Flow,SBS01,2021-10-15 05:17:21
82.73110044441616,Flow,SBS05,2021-10-15 05:17:31
72.0114761692581,Flow,SBS02,2021-10-15 05:17:51
19.52970343425921,Temperature,SBS05,2021-10-15 05:17:56
31.90814680248625,Temperature,SBS03,2021-10-15 05:18:01
31.52038866595047,Temperature,SBS03,2021-10-15 05:18:11
29.59209744159484,Temperature,SBS05,2021-10-15 05:18:21
81.43201555476134,Flow,SBS01,2021-10-15 05:18:26
92.5980440792901,Flow,SBS05,2021-10-15 05:18:41
22.132214384791485,Temperature,SBS01,2021-10-15 05:18:51
99.3784932016355,Flow,SBS03,2021-10-15 05:18:56
75.7231174168833,Flow,SBS03,2021-10-15 05:19:01
96.26896816241066,Flow,SBS01,2021-10-15 05:19:06
65.994253646524,Flow,SBS04,2021-10-15 05:19:11
18.707151404994278,Temperature,SBS05,2021-10-15 05:19:16
15.164948773911583,Temperature,SBS03,2021-10-15 05:19:31
27.55244919289476,Temperature,SBS02,2021-10-15 05:19:36
90.64683383543185,Flow,SBS03,2021-10-15 05:19:46
31.93539832452908,Temperature,SBS04,2021-10-15 05:19:51
82.1448242363725,Flow,SBS04,2021-10-15 05:20:01
29.216982215690752,Temperature,SBS05,2021-10-15 05:20:16
26.211302632635423,Temperature,SBS02,2021-10-15 05:20:21
70.13054798680015,Flow,SBS01,2021-10-15 05:20:26
31.826493749799024,Temperature,SBS05,2021-10-15 05:20:36
24.953693096273852,Temperature,SBS01,2021-10-15 05:20:46
19.727155190538653,Temperature,SBS05,2021-10-15 05:21:11
19.198156731988576,Temperature,SBS03,2021-10-15 05:21:16
34.03147104288599,Temperature,SBS01,2021-10-15 05:21:31
26.645309841442195,Temperature,SBS01,2021-10-15 05:21:36
18.06471854109786,Temperature,SBS02,2021-10-15 05:21:41
79.05494990758804,Flow,SBS02,2021-10-15 05:21:46
34.86055535950692,Temperature,SBS03,2021-10-15 05:21:56
20.804273618721638,Temperature,SBS04,2021-10-15 05:22:01
99.86171704766761,Flow,SBS01,2021-10-15 05:22:31
29.713171678812998,Temperature,SBS03,2021-10-15 05:22:36
79.64111733150631,Flow,SBS01,2022-11-21 15:22:46
27.026876619312198,Temperature,SBS03,2022-11-21 17:05:32
61.95146902471079,Flow,SBS01,2022-11-21 17:05:52
17.290135778274514,Temperature,SBS01,2022-11-21 17:05:57
89.5147753779784,Flow,SBS01,2022-11-21 17:06:02
69.3943867308863,Flow,SBS03,2022-11-21 17:06:07
25.614367839513854,Temperature,SBS01,2022-11-21 17:06:17
20.462901180157054,Temperature,SBS03,2022-11-21 17:06:22
69.74570881240253,Flow,SBS05,2022-11-21 17:06:27
93.7385000269093,Flow,SBS02,2022-11-21 17:06:32
28.676548314043213,Temperature,SBS01,2022-11-21 17:06:37
73.28220053353523,Flow,SBS01,2022-11-21 17:06:42
60.984005294017294,Flow,SBS03,2022-11-21 17:06:47
18.146555898806213,Temperature,SBS04,2022-11-21 17:06:52
67.36088905824322,Flow,SBS01,2022-11-21 17:06:57
68.3903804440576,Flow,SBS05,2022-11-21 17:07:02
63.8190319411794,Flow,SBS05,2022-11-21 17:07:26
34.55324019936178,Temperature,SBS02,2022-11-21 17:07:31
31.711070098828536,Temperature,SBS02,2022-11-21 17:07:41
62.26313247908184,Flow,SBS02,2022-11-21 17:07:46
26.72810893094504,Temperature,SBS01,2022-11-21 17:07:56
85.22551513418941,Flow,SBS05,2022-11-21 17:08:11
29.9378462467877,Temperature,SBS05,2022-11-21 17:08:21
91.66022653893613,Flow,SBS04,2022-11-21 17:08:31
67.5131078758175,Flow,SBS05,2022-11-21 17:08:36
99.87810440073002,Flow,SBS01,2022-11-21 17:08:41
71.09341438336489,Flow,SBS04,2022-11-21 17:08:46
89.31694036126004,Flow,SBS02,2022-11-21 17:08:56
84.94770833686287,Flow,SBS03,2022-11-21 17:09:01
75.64136896834381,Flow,SBS05,2022-11-21 17:09:06
93.97301673472843,Flow,SBS02,2022-11-21 17:09:11
98.64803793798359,Flow,SBS01,2022-11-21 17:09:16
23.102044622699207,Temperature,SBS03,2022-11-21 17:09:26
18.297610083746967,Temperature,SBS03,2022-11-21 17:09:31
70.028611246174,Flow,SBS04,2022-11-21 17:09:36
80.69655636884117,Flow,SBS02,2022-11-21 17:09:51
77.1551367471993,Flow,SBS03,2022-11-21 17:09:56
18.79760660662411,Temperature,SBS01,2022-11-21 17:10:06
93.73757947237976,Flow,SBS05,2022-11-21 17:10:11
18.79413282723437,Temperature,SBS04,2022-11-21 17:10:16
27.22666415856083,Temperature,SBS04,2022-11-21 17:10:21
27.79085149749295,Temperature,SBS05,2022-11-21 17:10:26
23.50294751413147,Temperature,SBS01,2022-11-21 17:10:31
76.8394779310778,Flow,SBS02,2022-11-21 17:10:41
26.628262003223945,Temperature,SBS02,2022-11-21 17:10:46
30.146632720584023,Temperature,SBS03,2022-11-21 17:10:51
30.007419895640876,Temperature,SBS03,2022-11-21 17:10:56
15.311930076941191,Temperature,SBS04,2022-11-21 17:11:06
15.6598576855443,Temperature,SBS01,2022-11-21 17:11:11
20.977952323309943,Temperature,SBS02,2022-11-21 17:11:16
31.267027456614134,Temperature,SBS05,2022-11-21 17:11:41
18.18877588653279,Temperature,SBS04,2022-11-21 17:11:51
34.166807378074765,Temperature,SBS05,2022-11-21 17:11:56
80.69150772550972,Flow,SBS05,2022-11-21 17:12:06
62.93963358453424,Flow,SBS01,2022-11-21 17:12:16
24.426579224881877,Temperature,SBS02,2022-11-21 17:12:26
78.39626668853688,Flow,SBS02,2022-11-21 17:12:51
73.12592224972099,Flow,SBS01,2022-11-21 17:12:56
30.762756432687773,Temperature,SBS04,2022-11-21 17:13:06
69.5891735888847,Flow,SBS05,2022-11-21 17:13:16
62.75425240863871,Flow,SBS05,2022-11-21 17:13:26
91.57603482115815,Flow,SBS05,2022-11-21 17:13:36
20.014299961062708,Temperature,SBS02,2022-11-21 17:13:46
32.748009465469885,Temperature,SBS01,2022-11-21 17:13:51
19.635349130336653,Temperature,SBS01,2022-11-21 17:13:56
22.2788292792665,Temperature,SBS02,2022-11-21 17:14:26
89.54483331437243,Flow,SBS02,2022-11-21 17:14:52
88.8497523185282,Flow,SBS04,2022-11-21 17:15:02
70.98850314520948,Flow,SBS02,2022-11-21 17:15:12
21.540508780871995,Temperature,SBS05,2022-11-21 17:15:17
21.60035724744001,Temperature,SBS05,2022-11-21 17:15:22
65.02180191352696,Flow,SBS04,2022-11-21 17:15:27
21.126183065404945,Temperature,SBS02,2022-11-21 17:15:42
32.26203959533445,Temperature,SBS01,2022-11-21 17:15:57
28.969469476710017,Temperature,SBS04,2022-11-21 17:16:12
32.69894969643431,Temperature,SBS05,2022-11-21 17:16:27
72.89966601290133,Flow,SBS05,2022-11-21 17:16:37
24.441535498304326,Temperature,SBS05,2022-11-21 17:17:07
86.65101828394205,Flow,SBS04,2022-11-21 17:17:12
15.173710594225728,Temperature,SBS05,2023-05-21 21:39:03
23.409137406549185,Temperature,SBS01,2023-05-21 21:39:08
28.601663267183003,Temperature,SBS02,2023-05-21 21:39:13
33.73167740138119,Temperature,SBS01,2023-05-21 21:39:33
97.32310775064498,Flow,SBS04,2023-05-21 21:39:38
71.80662137673576,Flow,SBS03,2023-05-21 21:39:43
20.199574294912992,Temperature,SBS01,2023-05-21 21:39:58
32.50042542698472,Temperature,SBS02,2023-05-21 21:40:38
67.3748344203102,Flow,SBS05,2023-05-21 21:40:43
18.044649581679877,Temperature,SBS03,2023-05-21 21:41:08
61.75564753496875,Flow,SBS04,2023-05-21 21:41:18
19.57497095836115,Temperature,SBS02,2023-05-21 21:41:28
73.8863843115648,Flow,SBS05,2023-05-21 21:41:33
61.8044262320062,Flow,SBS02,2023-05-21 21:41:38
27.946577997125132,Temperature,SBS04,2023-05-21 21:41:43
81.28258337520329,Flow,SBS01,2023-05-21 21:41:48
96.4924119995398,Flow,SBS02,2023-05-21 21:41:53
29.67943567813188,Temperature,SBS05,2023-05-21 21:41:58
88.84234760033206,Flow,SBS04,2023-05-21 21:42:03
16.1742103550567,Temperature,SBS04,2023-05-21 21:42:18
78.506472867623,Flow,SBS05,2023-05-21 21:42:23
97.24150726868962,Flow,SBS04,2023-05-21 21:42:28
67.9293242746754,Flow,SBS04,2023-05-21 21:42:33
29.184693576365916,Temperature,SBS05,2023-05-21 21:42:38
25.662769336431623,Temperature,SBS01,2023-05-21 21:44:25
61.839819175827714,Flow,SBS02,2023-05-21 21:44:30
25.762792578407346,Temperature,SBS02,2023-05-21 21:44:40
99.98251622915484,Flow,SBS02,2023-05-21 21:46:50
61.000870452189766,Flow,SBS01,2023-05-21 21:47:00
83.7772996521167,Flow,SBS01,2023-05-21 21:47:20
89.89987993381648,Flow,SBS02,2023-05-21 21:47:30
98.12500883119193,Flow,SBS02,2023-05-21 21:47:40
74.8382324351841,Flow,SBS03,2023-05-21 21:48:00
26.933747691767245,Temperature,SBS02,2023-05-21 21:48:05
81.41815000296194,Flow,SBS02,2023-05-21 21:48:10
16.368173459063854,Temperature,SBS01,2023-05-21 21:48:15
25.045146726892206,Temperature,SBS01,2023-05-21 21:48:40
60.572865702344664,Flow,SBS02,2023-05-21 21:48:50
25.96445037495922,Temperature,SBS02,2023-05-21 21:49:00
70.18931966620886,Flow,SBS01,2023-06-05 03:12:36
15.144055627400528,Temperature,SBS02,2023-06-05 03:12:46
78.50248771540357,Flow,SBS05,2023-06-05 03:12:51
31.02109007464124,Temperature,SBS05,2023-06-05 03:13:01
29.61611113524334,Temperature,SBS03,2023-06-05 03:13:16
78.67686258596723,Flow,SBS01,2023-06-05 03:13:21
63.80824087358655,Flow,SBS05,2023-06-05 03:13:26
77.21452548978498,Flow,SBS01,2023-06-05 03:13:31
90.11354772578909,Flow,SBS05,2023-06-05 03:13:36
